,date,kospi_adj_close,kospi_volume,kosdaq_adj_close,kosdaq_volume,usd_krw_adj_close,year,month,day
171,2018-09-11,2283.199951,368200,820.22998,688200,1136.77002,2018,9,11
172,2018-09-12,2282.919922,336800,826.330017,639700,1125.300049,2018,9,12
173,2018-09-13,2286.22998,301300,830.950012,552200,1125.75,2018,9,13
174,2018-09-14,2318.25,292200,834.909973,603300,1120.550049,2018,9,14
175,2018-09-17,2303.01001,343200,828.880005,587200,1120.900024,2018,9,17
176,2018-09-18,2308.97998,309200,831.849976,704500,1125.619995,2018,9,18
177,2018-09-19,2308.459961,350900,826.909973,788500,1120.800049,2018,9,19
178,2018-09-20,2323.449951,289100,821.130005,686600,1122.25,2018,9,20
179,2018-09-21,2339.169922,321700,827.840027,532200,1116.400024,2018,9,21
180,2018-09-27,2355.429932,279200,833.01001,551600,1114.170044,2018,9,27
181,2018-09-28,2343.070068,317900,822.27002,704200,1112.310059,2018,9,28
182,2018-10-01,2338.879883,278300,816.530029,571100,1109.01001,2018,10,1
183,2018-10-02,2309.570068,287900,794.98999,587800,1112.25,2018,10,2
184,2018-10-04,2274.48999,309500,789.0,528700,1125.420044,2018,10,4
185,2018-10-05,2267.52002,282100,773.700012,573700,1132.900024,2018,10,5
186,2018-10-08,2253.830078,214600,767.150024,516000,1131.099976,2018,10,8
187,2018-10-10,2228.610107,365700,747.5,669600,1132.400024,2018,10,10
188,2018-10-11,2129.669922,411900,707.380005,699200,1142.849976,2018,10,11
189,2018-10-12,2161.850098,292600,731.5,557300,1134.300049,2018,10,12
190,2018-10-15,2145.120117,259200,718.869995,496900,1131.189941,2018,10,15
191,2018-10-16,2145.120117,222500,731.5,472800,1135.170044,2018,10,16
192,2018-10-17,2167.51001,275200,739.150024,536500,1122.150024,2018,10,17
193,2018-10-18,2148.310059,321800,731.340027,483000,1127.099976,2018,10,18
194,2018-10-19,2156.26001,351800,740.47998,440100,1136.599976,2018,10,19
195,2018-10-22,2161.709961,308700,744.150024,421600,1131.599976,2018,10,22
196,2018-10-23,2106.100098,373500,719.0,487800,1131.25,2018,10,23
197,2018-10-24,2097.580078,399700,699.299988,513800,1136.640015,2018,10,24
198,2018-10-25,2063.300049,376000,686.840027,553200,1137.560059,2018,10,25
199,2018-10-26,2027.150024,449200,663.070007,582800,1135.22998,2018,10,26
200,2018-10-29,1996.050049,427300,629.700012,657100,1139.5,2018,10,29
201,2018-10-30,2014.689941,441600,644.140015,798800,1142.079956,2018,10,30
202,2018-10-31,2029.689941,373000,648.669983,619000,1137.699951,2018,10,31
203,2018-11-01,2024.459961,343800,657.460022,582700,1140.969971,2018,11,1
204,2018-11-02,2096.0,372000,690.650024,564200,1129.050049,2018,11,2
205,2018-11-05,2076.919922,361300,691.940002,442500,1116.099976,2018,11,5
206,2018-11-06,2089.620117,315800,691.549988,512000,1121.560059,2018,11,6
207,2018-11-07,2078.689941,485200,682.369995,599600,1119.949951,2018,11,7
208,2018-11-08,2092.629883,328000,693.669983,747400,1115.369995,2018,11,8
209,2018-11-09,2086.090088,298100,687.289978,791800,1119.569946,2018,11,9
210,2018-11-12,2080.439941,295500,670.820007,574200,1130.949951,2018,11,12
211,2018-11-13,2071.22998,383400,670.849976,542100,1137.459961,2018,11,13
212,2018-11-14,2068.050049,339000,671.559998,459400,1131.130005,2018,11,14
213,2018-11-15,2088.060059,351000,681.380005,667900,1131.199951,2018,11,15
214,2018-11-16,2092.399902,301600,690.179993,659100,1127.0,2018,11,16
215,2018-11-19,2100.560059,273200,702.130005,489400,1120.400024,2018,11,19
216,2018-11-20,2082.580078,281700,690.809998,486700,1126.189941,2018,11,20
217,2018-11-21,2076.550049,267900,695.719971,573900,1128.400024,2018,11,21
218,2018-11-22,2069.949951,242500,692.390015,513200,1137.310059,2018,11,22
219,2018-11-23,2057.47998,227200,683.059998,578900,1135.5,2018,11,23
220,2018-11-26,2083.02002,237700,695.359985,470500,1133.5,2018,11,26
221,2018-11-27,2099.419922,239200,700.669983,521400,1129.030029,2018,11,27
222,2018-11-28,2108.219971,300100,700.119995,658500,1130.369995,2018,11,28
223,2018-11-29,2114.100098,307200,695.47998,667700,1121.119995,2018,11,29
224,2018-11-30,2096.860107,427400,695.76001,537900,1117.02002,2018,11,30
225,2018-12-03,2131.929932,436600,709.460022,549200,1117.150024,2018,12,3
226,2018-12-04,2114.350098,507500,708.630005,656100,1108.300049,2018,12,4
227,2018-12-05,2101.310059,492700,701.119995,639500,1110.630005,2018,12,5
228,2018-12-06,2068.689941,537400,678.380005,637200,1111.660034,2018,12,6
229,2018-12-07,2075.76001,371600,685.330017,600800,1119.599976,2018,12,7
230,2018-12-10,2053.790039,344200,670.390015,495100,1122.699951,2018,12,10
231,2018-12-11,2052.969971,273900,661.01001,566800,1131.5,2018,12,11
232,2018-12-12,2082.570068,457100,676.47998,524500,1127.619995,2018,12,12
233,2018-12-13,2095.550049,379800,681.780029,553300,1123.849976,2018,12,13
234,2018-12-14,2069.379883,448200,666.340027,522200,1127.02002,2018,12,14
235,2018-12-17,2071.090088,444500,661.900024,550100,1131.650024,2018,12,17
236,2018-12-18,2062.110107,429500,659.669983,675900,1128.150024,2018,12,18
237,2018-12-19,2078.840088,418800,672.080017,777000,1125.069946,2018,12,19
238,2018-12-20,2060.120117,421100,668.130005,597200,1128.130005,2018,12,20
239,2018-12-21,2061.48999,311400,673.640015,629600,1120.030029,2018,12,21
240,2018-12-24,2055.01001,285300,669.789978,690900,1127.5,2018,12,24
241,2018-12-26,2028.01001,321500,665.73999,696000,1122.630005,2018,12,26
242,2018-12-27,2028.439941,398000,667.880005,576000,1123.52002,2018,12,27
243,2018-12-28,2041.040039,352700,675.650024,598200,1119.599976,2018,12,28
244,2019-01-02,2010.0,326400,669.369995,539500,1113.800049,2019,1,2
245,2019-01-03,1993.699951,428000,657.02002,656300,1122.180054,2019,1,3
246,2019-01-04,2010.25,409000,664.48999,554500,1124.119995,2019,1,4
247,2019-01-07,2037.099976,440200,672.840027,584300,1114.400024,2019,1,7
248,2019-01-08,2025.27002,397800,668.48999,623500,1116.400024,2019,1,8
249,2019-01-09,2064.709961,386200,679.73999,622000,1121.050049,2019,1,9
250,2019-01-10,2063.280029,382900,683.340027,735100,1118.670044,2019,1,10
251,2019-01-11,2075.570068,380100,686.330017,701500,1116.550049,2019,1,11
252,2019-01-14,2064.52002,432900,683.090027,613300,1118.599976,2019,1,14
253,2019-01-15,2097.179932,439500,690.390015,639000,1122.0,2019,1,15
254,2019-01-16,2106.100098,500100,693.380005,788300,1122.400024,2019,1,16
255,2019-01-17,2107.060059,475900,686.349976,862700,1118.77002,2019,1,17
256,2019-01-18,2124.280029,456700,696.340027,820000,1120.550049,2019,1,18
257,2019-01-21,2124.610107,398000,695.619995,794300,1125.790039,2019,1,21
258,2019-01-22,2117.77002,419400,694.549988,794400,1132.369995,2019,1,22
259,2019-01-23,2127.780029,408600,695.630005,683200,1130.150024,2019,1,23
260,2019-01-24,2145.030029,413700,704.409973,605800,1125.329956,2019,1,24
261,2019-01-25,2177.72998,410000,711.380005,631600,1126.75,2019,1,25
262,2019-01-28,2177.300049,371600,714.26001,664300,1118.01001,2019,1,28
263,2019-01-29,2183.360107,552600,710.98999,703400,1119.699951,2019,1,29
264,2019-01-30,2206.199951,480400,715.299988,719200,1117.869995,2019,1,30
265,2019-01-31,2204.850098,545200,716.859985,684500,1109.0,2019,1,31
266,2019-02-01,2203.459961,479400,716.919983,643300,1111.550049,2019,2,1
267,2019-02-07,2203.419922,427800,728.789978,713100,1121.630005,2019,2,7
268,2019-02-08,2177.050049,391000,728.73999,736600,1123.75,2019,2,8
269,2019-02-11,2180.72998,406100,733.469971,704600,1122.880005,2019,2,11
270,2019-02-12,2190.469971,429900,730.580017,692200,1125.02002,2019,2,12
271,2019-02-13,2201.47998,422000,739.909973,798600,1120.300049,2019,2,13
272,2019-02-14,2225.850098,573400,742.27002,738300,1123.719971,2019,2,14
273,2019-02-15,2196.090088,400600,738.659973,738000,1128.300049,2019,2,15
274,2019-02-18,2210.889893,314400,745.330017,734400,1125.310059,2019,2,18
275,2019-02-19,2205.629883,389100,748.049988,793900,1124.280029,2019,2,19
276,2019-02-20,2229.76001,374300,750.690002,885300,1121.420044,2019,2,20
277,2019-02-21,2228.659912,382500,747.330017,956600,1121.719971,2019,2,21
278,2019-02-22,2230.5,409300,743.380005,965500,1124.150024,2019,2,22
279,2019-02-25,2232.560059,339200,750.400024,735800,1122.310059,2019,2,25
280,2019-02-26,2226.600098,332000,747.090027,956600,1117.199951,2019,2,26
281,2019-02-27,2234.790039,301500,752.159973,921700,1114.300049,2019,2,27
282,2019-02-28,2195.439941,510000,731.25,1016500,1115.099976,2019,2,28
283,2019-03-04,2190.659912,373200,748.070007,707600,1126.810059,2019,3,4
284,2019-03-05,2179.22998,313100,747.950012,753400,1128.150024,2019,3,5
285,2019-03-06,2175.600098,328900,746.700012,847000,1126.199951,2019,3,6
286,2019-03-07,2165.790039,292600,736.830017,897300,1127.0,2019,3,7
287,2019-03-08,2137.439941,313300,735.969971,871200,1133.069946,2019,3,8
288,2019-03-11,2138.100098,272100,739.090027,687000,1134.060059,2019,3,11
289,2019-03-12,2157.179932,355300,754.76001,792800,1130.77002,2019,3,12
290,2019-03-13,2148.409912,285600,754.890015,797100,1127.27002,2019,3,13
291,2019-03-14,2155.679932,341000,755.419983,644000,1129.589966,2019,3,14
292,2019-03-15,2176.110107,387100,748.359985,881400,1135.420044,2019,3,15
293,2019-03-18,2179.48999,258000,753.130005,705200,1132.72998,2019,3,18
294,2019-03-19,2177.620117,319700,748.909973,984700,1131.199951,2019,3,19
295,2019-03-20,2177.100098,317600,749.76001,880100,1129.719971,2019,3,20
296,2019-03-21,2184.879883,342700,743.52002,795600,1125.0,2019,3,21
297,2019-03-22,2186.949951,333600,743.969971,752400,1127.77002,2019,3,22
298,2019-03-25,2144.860107,307100,727.210022,696300,1135.140015,2019,3,25
299,2019-03-26,2148.800049,301300,736.809998,656400,1133.849976,2019,3,26
300,2019-03-27,2145.620117,363200,728.450012,748800,1133.930054,2019,3,27
301,2019-03-28,2128.100098,288000,719.719971,695500,1138.5,2019,3,28
302,2019-03-29,2140.669922,364600,729.309998,779300,1134.319946,2019,3,29
303,2019-04-01,2168.280029,263300,736.809998,704800,1136.699951,2019,4,1
304,2019-04-02,2177.179932,257500,739.570007,955900,1132.670044,2019,4,2
305,2019-04-03,2203.27002,358600,749.299988,807500,1136.390015,2019,4,3
306,2019-04-04,2206.530029,431000,751.580017,879700,1133.530029,2019,4,4
307,2019-04-05,2209.610107,517200,751.710022,788500,1134.300049,2019,4,5
308,2019-04-08,2210.600098,347900,751.919983,762400,1136.689941,2019,4,8
309,2019-04-09,2213.560059,414800,756.809998,836600,1141.109985,2019,4,9
310,2019-04-10,2224.389893,399700,760.150024,744500,1140.099976,2019,4,10
311,2019-04-11,2224.439941,402000,766.48999,760900,1135.900024,2019,4,11
312,2019-04-12,2233.449951,449600,767.849976,926500,1140.98999,2019,4,12
313,2019-04-15,2242.879883,404200,766.75,952000,1133.430054,2019,4,15
314,2019-04-16,2248.629883,569100,765.02002,979300,1133.199951,2019,4,16
315,2019-04-17,2245.889893,452500,766.890015,1063500,1135.699951,2019,4,17
316,2019-04-18,2213.77002,573300,753.52002,904500,1130.199951,2019,4,18
317,2019-04-19,2216.149902,525300,762.570007,773500,1136.109985,2019,4,19
318,2019-04-22,2216.649902,494000,762.01001,691800,1134.5,2019,4,22
319,2019-04-23,2220.51001,481200,761.419983,895100,1140.040039,2019,4,23
320,2019-04-24,2201.030029,575100,757.820007,886600,1142.0,2019,4,24
321,2019-04-25,2190.5,441100,750.429993,946900,1155.26001,2019,4,25
322,2019-04-26,2179.310059,570200,741.0,865200,1159.0,2019,4,26
323,2019-04-29,2216.429932,380800,750.599976,754700,1157.72998,2019,4,29
324,2019-04-30,2203.590088,381400,754.73999,671000,1158.790039,2019,4,30
325,2019-05-02,2212.75,369100,760.380005,779400,1164.670044,2019,5,2
326,2019-05-03,2196.320068,617900,761.820007,701300,1166.109985,2019,5,3
327,2019-05-07,2176.98999,484100,753.450012,728000,1168.050049,2019,5,7
328,2019-05-08,2168.01001,456300,745.369995,922700,1171.300049,2019,5,8
329,2019-05-09,2102.01001,743500,724.219971,992100,1172.189941,2019,5,9
330,2019-05-10,2108.040039,714800,722.619995,916500,1179.189941,2019,5,10
331,2019-05-13,2079.01001,505800,708.799988,916400,1174.420044,2019,5,13
332,2019-05-14,2081.840088,696200,710.159973,1072300,1187.180054,2019,5,14
333,2019-05-15,2092.780029,577800,729.599976,859400,1186.930054,2019,5,15
334,2019-05-16,2067.689941,745200,717.590027,911800,1186.040039,2019,5,16
335,2019-05-17,2055.800049,537400,714.130005,783600,1190.48999,2019,5,17
336,2019-05-20,2055.709961,640200,702.080017,733200,1193.829956,2019,5,20
337,2019-05-21,2061.25,526900,703.97998,792000,1193.329956,2019,5,21
338,2019-05-22,2064.860107,510000,706.929993,723700,1175.5748921659886,2019,5,22
339,2019-05-23,2059.590088,509300,696.890015,902800,1188.800049,2019,5,23
340,2019-05-24,2045.310059,480600,690.030029,862100,1188.800049,2019,5,24
341,2019-05-27,2044.209961,351600,689.669983,782600,1185.0,2019,5,27
342,2019-05-28,2048.830078,494500,702.76001,724000,1182.310059,2019,5,28
343,2019-05-29,2023.319946,380900,691.469971,849800,1187.579956,2019,5,29
344,2019-05-30,2038.800049,461900,689.330017,669500,1192.209961,2019,5,30
345,2019-05-31,2041.73999,439200,696.469971,642100,1188.380005,2019,5,31
346,2019-06-03,2067.850098,387100,697.5,643000,1187.869995,2019,6,3
347,2019-06-04,2066.969971,436000,702.530029,657100,1178.349976,2019,6,4
348,2019-06-05,2069.110107,380200,707.75,616900,1176.050049,2019,6,5
349,2019-06-07,2072.330078,368400,716.530029,723200,1177.0,2019,6,7
350,2019-06-10,2099.48999,457600,721.140015,763000,1180.76001,2019,6,10
351,2019-06-11,2111.810059,550700,728.789978,897000,1182.099976,2019,6,11
352,2019-06-12,2108.75,693500,724.320007,724100,1177.97998,2019,6,12
353,2019-06-13,2103.149902,553400,726.679993,839500,1183.430054,2019,6,13
354,2019-06-14,2095.409912,473400,722.25,843400,1181.079956,2019,6,14
355,2019-06-17,2090.72998,561600,719.130005,758000,1185.890015,2019,6,17
356,2019-06-18,2098.709961,601000,714.859985,1047000,1185.349976,2019,6,18
357,2019-06-19,2124.780029,863000,717.710022,979400,1173.579956,2019,6,19
358,2019-06-20,2131.290039,1007200,727.320007,1004500,1170.300049,2019,6,20
359,2019-06-21,2125.620117,692000,722.640015,1100600,1157.209961,2019,6,21
360,2019-06-24,2126.330078,669600,717.690002,924000,1158.310059,2019,6,24
361,2019-06-25,2121.639893,643000,710.02002,1058000,1152.469971,2019,6,25
362,2019-06-26,2121.850098,736900,709.369995,981400,1155.709961,2019,6,26
363,2019-06-27,2134.320068,644900,698.210022,910000,1152.5,2019,6,27
364,2019-06-28,2130.620117,537300,690.530029,784800,1155.51001,2019,6,28
365,2019-07-01,2129.73999,412300,696.0,734400,1155.599976,2019,7,1
366,2019-07-02,2122.02002,460800,696.25,696400,1159.75,2019,7,2
367,2019-07-03,2096.02002,522700,693.039978,676300,1165.579956,2019,7,3
368,2019-07-04,2108.72998,446900,691.27002,763500,1168.869995,2019,7,4
369,2019-07-05,2110.590088,459400,694.169983,729800,1167.130005,2019,7,5
370,2019-07-08,2064.169922,516000,668.719971,766600,1174.02002,2019,7,8
371,2019-07-09,2052.030029,440100,657.799988,879100,1179.849976,2019,7,9
372,2019-07-10,2058.780029,355700,666.900024,774800,1181.47998,2019,7,10
373,2019-07-11,2080.580078,376700,677.090027,791100,1175.530029,2019,7,11
374,2019-07-12,2086.659912,403900,681.169983,735700,1174.079956,2019,7,12
375,2019-07-15,2082.47998,463500,674.789978,715700,1176.410034,2019,7,15
376,2019-07-16,2091.870117,682800,674.419983,824300,1178.430054,2019,7,16
377,2019-07-17,2072.919922,761600,666.280029,901100,1177.880005,2019,7,17
378,2019-07-18,2066.550049,446600,665.150024,837100,1178.689941,2019,7,18
379,2019-07-19,2094.360107,394900,674.059998,756200,1170.77002,2019,7,19
380,2019-07-22,2093.340088,332600,674.780029,645000,1175.109985,2019,7,22
381,2019-07-23,2101.449951,648100,668.650024,894100,1174.76001,2019,7,23
382,2019-07-24,2082.300049,851400,659.830017,971500,1176.800049,2019,7,24
383,2019-07-25,2074.47998,598600,652.400024,871100,1176.550049,2019,7,25
384,2019-07-26,2066.26001,589100,644.590027,886300,1182.390015,2019,7,26
385,2019-07-29,2029.47998,608700,618.780029,795300,1183.349976,2019,7,29
386,2019-07-30,2038.680054,547000,625.640015,716200,1181.849976,2019,7,30
387,2019-07-31,2024.550049,589400,630.179993,770600,1180.650024,2019,7,31
388,2019-08-01,2017.339966,461700,622.26001,694200,1186.310059,2019,8,1
389,2019-08-02,1998.130005,438500,615.700012,601200,1194.75,2019,8,2
390,2019-08-05,1946.97998,639600,569.789978,821200,1203.939941,2019,8,5
391,2019-08-06,1917.5,739600,551.5,973700,1216.650024,2019,8,6
392,2019-08-07,1909.709961,760800,564.640015,836000,1212.530029,2019,8,7
393,2019-08-08,1920.609985,777200,585.440002,929200,1212.22998,2019,8,8
394,2019-08-09,1937.75,654300,590.039978,690900,1207.030029,2019,8,9
395,2019-08-12,1942.290039,427100,594.169983,707400,1213.199951,2019,8,12
396,2019-08-13,1925.829956,660000,590.75,755900,1217.630005,2019,8,13
397,2019-08-14,1938.369995,699600,597.150024,793600,1204.72998,2019,8,14
398,2019-08-16,1927.170044,421700,591.570007,684000,1211.5,2019,8,16
399,2019-08-19,1939.900024,481000,594.650024,707000,1207.48999,2019,8,19
400,2019-08-20,1960.25,463600,607.01001,914600,1210.530029,2019,8,20
401,2019-08-21,1964.650024,391600,615.960022,821000,1205.280029,2019,8,21
402,2019-08-22,1951.01001,435600,612.25,850900,1201.319946,2019,8,22
403,2019-08-23,1948.300049,381100,608.97998,706400,1208.560059,2019,8,23
404,2019-08-26,1916.310059,324900,582.909973,711400,1212.650024,2019,8,26
405,2019-08-27,1924.599976,427000,588.320007,651100,1210.72998,2019,8,27
406,2019-08-28,1941.089966,284300,602.900024,698500,1210.76001,2019,8,28
407,2019-08-29,1933.410034,285100,599.570007,681500,1211.369995,2019,8,29
408,2019-08-30,1967.790039,317700,610.549988,787600,1207.160034,2019,8,30
409,2019-09-02,1969.189941,262200,619.809998,683800,1209.150024,2019,9,2
410,2019-09-03,1965.689941,342100,620.02002,777400,1212.77002,2019,9,3
411,2019-09-04,1988.530029,348700,629.309998,792600,1210.47998,2019,9,4
412,2019-09-05,2004.75,488100,632.98999,948700,1202.689941,2019,9,5
413,2019-09-06,2009.130005,384400,631.150024,882300,1196.0,2019,9,6
414,2019-09-09,2019.550049,511800,625.77002,709700,1191.619995,2019,9,9
415,2019-09-10,2032.079956,504400,623.25,830400,1190.859985,2019,9,10
416,2019-09-11,2049.199951,429100,630.369995,718200,1189.5,2019,9,11
417,2019-09-16,2062.219971,493500,638.590027,622100,1178.719971,2019,9,16
418,2019-09-17,2062.330078,508000,644.280029,823500,1183.290039,2019,9,17
419,2019-09-18,2070.72998,613100,645.119995,909100,1185.650024,2019,9,18
420,2019-09-19,2080.350098,493000,645.710022,867300,1189.550049,2019,9,19
421,2019-09-20,2091.52002,589900,649.070007,844700,1193.859985,2019,9,20
422,2019-09-23,2091.699951,420900,645.01001,747600,1193.130005,2019,9,23
423,2019-09-24,2101.040039,535800,641.849976,778000,1193.01001,2019,9,24
424,2019-09-25,2073.389893,651600,626.76001,987700,1193.939941,2019,9,25
425,2019-09-26,2074.52002,430600,628.419983,838500,1197.890015,2019,9,26
426,2019-09-27,2049.929932,285900,626.929993,724100,1198.630005,2019,9,27
427,2019-09-30,2063.050049,327600,621.76001,746000,1201.910034,2019,9,30
428,2019-10-01,2072.419922,389300,632.099976,875300,1198.0,2019,10,1
429,2019-10-02,2031.910034,414500,624.51001,1252800,1201.689941,2019,10,2
430,2019-10-04,2020.689941,402900,621.840027,793000,1200.079956,2019,10,4
431,2019-10-07,2021.72998,322200,627.210022,753100,1191.329956,2019,10,7
432,2019-10-08,2046.25,437500,635.409973,864400,1195.76001,2019,10,8
433,2019-10-10,2028.150024,445800,634.72998,715200,1196.780029,2019,10,10
434,2019-10-11,2044.609985,381100,632.950012,767500,1188.810059,2019,10,11
435,2019-10-14,2067.399902,511200,641.460022,681400,1182.48999,2019,10,14
436,2019-10-15,2068.169922,464500,646.799988,737800,1182.300049,2019,10,15
437,2019-10-16,2082.830078,524500,651.960022,860300,1183.930054,2019,10,16
438,2019-10-17,2077.939941,314200,649.289978,1042700,1184.829956,2019,10,17
439,2019-10-18,2060.689941,516700,646.690002,866100,1177.27002,2019,10,18
440,2019-10-21,2064.840088,606100,649.179993,767900,1178.079956,2019,10,21
441,2019-10-22,2088.860107,504100,655.909973,900,1171.400024,2019,10,22
442,2019-10-23,2080.620117,429500,658.97998,1000,1171.26001,2019,10,23
443,2019-10-24,2085.659912,367700,658.75,1100,1169.699951,2019,10,24
444,2019-10-25,2087.889893,348700,652.369995,1000,1174.25,2019,10,25
445,2019-10-28,2093.600098,269200,652.419983,900,1170.819946,2019,10,28
446,2019-10-29,2092.689941,357700,658.299988,1000,1166.76001,2019,10,29
447,2019-10-30,2080.27002,415600,655.039978,900,1165.75,2019,10,30
448,2019-10-31,2083.47998,461300,658.52002,900,1163.699951,2019,10,31
449,2019-11-01,2100.199951,418300,662.340027,800,1168.550049,2019,11,1
450,2019-11-04,2130.23999,476300,668.450012,900,1163.800049,2019,11,4
451,2019-11-05,2142.639893,400600,672.179993,1000,1161.810059,2019,11,5
452,2019-11-06,2144.149902,410100,669.679993,1100,1155.199951,2019,11,6
453,2019-11-07,2144.290039,425700,666.150024,1000,1160.079956,2019,11,7
454,2019-11-08,2137.22998,574100,664.599976,1000,1158.599976,2019,11,8
455,2019-11-11,2124.090088,617300,661.369995,900,1158.599976,2019,11,11
456,2019-11-12,2140.919922,610400,665.140015,1100,1163.900024,2019,11,12
457,2019-11-13,2122.449951,664400,661.849976,1400,1164.949951,2019,11,13
458,2019-11-14,2139.22998,521100,663.309998,1400,1169.859985,2019,11,14
459,2019-11-15,2162.179932,556200,668.51001,1100,1167.52002,2019,11,15
460,2019-11-18,2160.689941,489200,669.340027,1100,1162.329956,2019,11,18
461,2019-11-19,2153.23999,826900,662.530029,1200,1165.689941,2019,11,19
462,2019-11-20,2125.320068,581100,649.869995,1300,1165.819946,2019,11,20
463,2019-11-21,2096.600098,579600,635.98999,1100,1168.26001,2019,11,21
464,2019-11-22,2101.959961,519900,633.919983,1100,1175.22998,2019,11,22
465,2019-11-25,2123.5,397700,647.400024,800,1179.48999,2019,11,25
466,2019-11-26,2121.350098,532600,651.590027,900,1172.410034,2019,11,26
467,2019-11-27,2127.850098,367800,647.390015,900,1172.599976,2019,11,27
468,2019-11-28,2118.600098,335200,640.179993,900,1175.359985,2019,11,28
469,2019-11-29,2087.959961,433300,632.98999,900,1177.01001,2019,11,29
470,2019-12-02,2091.919922,385300,634.5,800,1181.469971,2019,12,2
471,2019-12-03,2084.070068,450000,629.580017,900,1183.790039,2019,12,3
472,2019-12-04,2068.889893,347000,625.27002,900,1187.630005,2019,12,4
473,2019-12-05,2060.73999,472200,617.599976,900,1189.459961,2019,12,5
474,2019-12-06,2081.850098,440200,628.099976,700,1187.97998,2019,12,6
475,2019-12-09,2088.649902,393100,627.859985,800,1186.109985,2019,12,9
476,2019-12-10,2098.0,500100,627.109985,800,1188.680054,2019,12,10
477,2019-12-11,2105.620117,668700,629.130005,800,1189.069946,2019,12,11
478,2019-12-12,2137.350098,584600,636.940002,900,1187.930054,2019,12,12
479,2019-12-13,2170.25,540000,643.450012,900,1169.589966,2019,12,13
480,2019-12-16,2168.149902,377100,644.440002,800,1172.530029,2019,12,16
481,2019-12-17,2195.679932,599500,650.580017,900,1167.459961,2019,12,17
482,2019-12-18,2194.76001,591100,648.950012,0,1162.780029,2019,12,18
483,2019-12-19,2196.560059,643100,647.849976,800,1164.359985,2019,12,19
484,2019-12-20,2204.179932,646700,649.72998,900,1161.060059,2019,12,20
485,2019-12-23,2203.709961,502000,647.619995,700,1159.300049,2019,12,23
486,2019-12-24,2190.080078,570000,638.909973,800,1161.569946,2019,12,24
487,2019-12-26,2197.929932,571300,652.070007,900,1159.75,2019,12,26
488,2019-12-27,2204.209961,490200,661.23999,800,1161.199951,2019,12,27
489,2019-12-30,2197.669922,416400,669.830017,800,1160.680054,2019,12,30
490,2020-01-02,2175.169922,494700,674.02002,800,1153.969971,2020,1,2
491,2020-01-03,2176.459961,631600,669.929993,900,1157.150024,2020,1,3
492,2020-01-06,2155.070068,592700,655.309998,900,1165.849976,2020,1,6
493,2020-01-07,2175.540039,568200,663.440002,1000,1167.420044,2020,1,7
494,2020-01-08,2151.310059,913800,640.940002,1400,1166.459961,2020,1,8
495,2020-01-09,2186.449951,592600,666.090027,1000,1161.26001,2020,1,9
496,2020-01-10,2206.389893,594500,673.030029,800,1157.810059,2020,1,10
497,2020-01-13,2229.26001,488300,679.219971,900,1156.930054,2020,1,13
498,2020-01-14,2238.879883,835900,678.710022,900,1153.939941,2020,1,14
499,2020-01-15,2230.97998,746200,679.159973,900,1157.050049,2020,1,15
500,2020-01-16,2248.050049,808300,686.52002,900,1156.780029,2020,1,16
501,2020-01-17,2250.570068,580800,688.409973,1000,1158.77002,2020,1,17
502,2020-01-20,2262.639893,545500,683.469971,1000,1160.359985,2020,1,20
503,2020-01-21,2239.689941,770300,676.52002,1000,1157.569946,2020,1,21
504,2020-01-22,2267.25,608500,688.25,1000,1168.73999,2020,1,22
505,2020-01-23,2246.129883,509600,685.570007,1000,1163.72998,2020,1,23
506,2020-01-28,2176.719971,808500,664.700012,0,1176.72998,2020,1,28
507,2020-01-29,2185.280029,692300,670.179993,1100,1174.280029,2020,1,29
508,2020-01-30,2148.0,602700,656.390015,0,1178.079956,2020,1,30
509,2020-01-31,2119.01001,710500,642.47998,1300,1187.119995,2020,1,31
510,2020-02-03,2118.879883,836700,646.849976,1200,1194.869995,2020,2,3
511,2020-02-04,2157.899902,624600,661.23999,900,1189.359985,2020,2,4
512,2020-02-05,2165.629883,574400,661.320007,1000,1182.47998,2020,2,5
513,2020-02-06,2227.939941,695000,672.690002,0,1183.459961,2020,2,6
514,2020-02-07,2211.949951,800200,672.630005,1000,1184.25,2020,2,7
515,2020-02-10,2201.070068,609600,676.070007,1000,1191.089966,2020,2,10
516,2020-02-11,2223.120117,526000,682.340027,0,1185.630005,2020,2,11
517,2020-02-12,2238.379883,632500,686.590027,1300,1180.719971,2020,2,12
518,2020-02-13,2232.959961,638700,687.609985,1300,1177.959961,2020,2,13
519,2020-02-14,2243.590088,597200,688.909973,1500,1183.469971,2020,2,14
520,2020-02-17,2242.169922,458200,692.590027,1500,1182.180054,2020,2,17
521,2020-02-18,2208.879883,470400,682.919983,1800,1183.810059,2020,2,18
522,2020-02-19,2210.340088,590800,684.780029,0,1189.930054,2020,2,19
523,2020-02-20,2195.5,709600,681.659973,1500,1191.369995,2020,2,20
524,2020-02-21,2162.840088,635500,667.98999,1400,1204.400024,2020,2,21
525,2020-02-24,2079.040039,948600,639.289978,1500,1205.77002,2020,2,24
526,2020-02-25,2103.610107,1565600,656.950012,1200,1217.650024,2020,2,25
527,2020-02-26,2076.77002,810900,654.630005,1100,1214.550049,2020,2,26
528,2020-02-27,2054.889893,562500,638.169983,1200,1211.359985,2020,2,27
529,2020-02-28,1987.01001,671600,610.72998,1400,1211.310059,2020,2,28
530,2020-03-02,2002.51001,528100,627.659973,1200,1200.099976,2020,3,2
